Nome:  Kyan Dominguez, Nota: 5.10, Situacao: Reprovado
Nome:  Dylan Ellis, Nota: 2.40, Situacao: Reprovado
Nome:  Dayami Carey, Nota: 2.90, Situacao: Reprovado
Nome:  Giovanna Ayers, Nota: 0.90, Situacao: Reprovado
Nome:  Krista Guerra, Nota: 6.60, Situacao: Reprovado
Nome:  Rebecca Howe, Nota: 1.70, Situacao: Reprovado
Nome:  Damian Frederick, Nota: 9.90, Situacao: Aprovado
Nome:  Madalyn Lambert, Nota: 8.10, Situacao: Aprovado
Nome:  Josephine Ware, Nota: 9.40, Situacao: Aprovado
Nome:  Jovany Price, Nota: 1.20, Situacao: Reprovado
Nome:  Mylee Hancock, Nota: 4.70, Situacao: Reprovado
Nome:  Damien Odonnell, Nota: 4.30, Situacao: Reprovado
Nome:  Julio Buckley, Nota: 9.30, Situacao: Aprovado
Nome:  Kayleigh Tran, Nota: 6.40, Situacao: Reprovado
Nome:  Rachel Landry, Nota: 4.20, Situacao: Reprovado
Nome:  Macy Stewart, Nota: 2.40, Situacao: Reprovado
Nome:  Jamison Blackwell, Nota: 0.90, Situacao: Reprovado
Nome:  Joyce Bruce, Nota: 7.90, Situacao: Aprovado
Nome:  Alyson Hill, Nota: 7.70, Situacao: Aprovado
Nome:  Braiden Chapman, Nota: 6.20, Situacao: Reprovado
Nome:  Royce Hatfield, Nota: 1.70, Situacao: Reprovado
Nome:  Alec Dorsey, Nota: 2.10, Situacao: Reprovado
Nome:  Grady Curry, Nota: 5.10, Situacao: Reprovado
Nome:  Jonas Curry, Nota: 2.90, Situacao: Reprovado
Nome:  Brett Trujillo, Nota: 5.70, Situacao: Reprovado
Nome:  Patrick Orozco, Nota: 5.50, Situacao: Reprovado
Nome:  Stanley Buck, Nota: 6.80, Situacao: Reprovado
Nome:  Georgia Shepherd, Nota: 8.60, Situacao: Aprovado
Nome:  Kane Villanueva, Nota: 7.80, Situacao: Aprovado
Nome:  Cameron Solis, Nota: 8.20, Situacao: Aprovado
Nome:  Julius Gordon, Nota: 2.60, Situacao: Reprovado
Nome:  Alina Cowan, Nota: 7.80, Situacao: Aprovado
Nome:  Aron Maynard, Nota: 6.80, Situacao: Reprovado
Nome:  Demetrius Werner, Nota: 1.40, Situacao: Reprovado
Nome:  Yusuf Harvey, Nota: 1.10, Situacao: Reprovado
Nome:  Marquise Fuller, Nota: 2.20, Situacao: Reprovado
Nome:  Olivia Walker, Nota: 1.10, Situacao: Reprovado
Nome:  Dixie Cowan, Nota: 6.10, Situacao: Reprovado
Nome:  Yesenia Snow, Nota: 5.90, Situacao: Reprovado
Nome:  Stephanie Franklin, Nota: 7.70, Situacao: Aprovado
Nome:  Adam Austin, Nota: 7.00, Situacao: Aprovado
Nome:  Tyree Leach, Nota: 4.60, Situacao: Reprovado
Nome:  Lucian Ritter, Nota: 0.10, Situacao: Reprovado
Nome:  Guillermo Pearson, Nota: 7.40, Situacao: Aprovado
Nome:  Miracle Reynolds, Nota: 2.80, Situacao: Reprovado
Nome:  Rashad Dennis, Nota: 5.30, Situacao: Reprovado
Nome:  Nia Olson, Nota: 6.20, Situacao: Reprovado
Nome:  Kaleigh Strong, Nota: 8.70, Situacao: Aprovado
Nome:  Soren Rangel, Nota: 7.70, Situacao: Aprovado
Nome:  Victoria Haley, Nota: 0.20, Situacao: Reprovado
Nome:  Alaina Aguilar, Nota: 1.90, Situacao: Reprovado
Nome:  Raymond Lee, Nota: 1.00, Situacao: Reprovado
Nome:  Yazmin Larson, Nota: 1.00, Situacao: Reprovado
Nome:  Yair Ballard, Nota: 6.00, Situacao: Reprovado
Nome:  Sasha Padilla, Nota: 9.90, Situacao: Aprovado
Nome:  Kristen Kemp, Nota: 3.40, Situacao: Reprovado
Nome:  Aaliyah Mason, Nota: 8.50, Situacao: Aprovado
Nome:  Kylan Poole, Nota: 9.70, Situacao: Aprovado
Nome:  Terrell Riley, Nota: 1.60, Situacao: Reprovado
Nome:  Jaqueline Palmer, Nota: 9.20, Situacao: Aprovado
Nome:  Yasmine Shields, Nota: 1.60, Situacao: Reprovado
Nome:  Emilia Graves, Nota: 7.00, Situacao: Aprovado
Nome:  Jaden Skinner, Nota: 2.80, Situacao: Reprovado
Nome:  Anthony Forbes, Nota: 6.20, Situacao: Reprovado
Nome:  Kylee Barrera, Nota: 8.30, Situacao: Aprovado
Nome:  Leanna Hayden, Nota: 7.30, Situacao: Aprovado
Nome:  Sean Copeland, Nota: 1.60, Situacao: Reprovado
Nome:  Luciano Molina, Nota: 7.60, Situacao: Aprovado
Nome:  Natalya Whitehead, Nota: 9.20, Situacao: Aprovado
Nome:  Jamie Raymond, Nota: 0.80, Situacao: Reprovado
Nome:  Giada Frederick, Nota: 6.30, Situacao: Reprovado
Nome:  Preston Burch, Nota: 6.60, Situacao: Reprovado
Nome:  Aurora Hamilton, Nota: 8.10, Situacao: Aprovado
Nome:  Rachael Bradshaw, Nota: 3.30, Situacao: Reprovado
Nome:  Bryan Meyer, Nota: 3.50, Situacao: Reprovado
Nome:  Lydia Fox, Nota: 6.10, Situacao: Reprovado
Nome:  Oscar York, Nota: 1.10, Situacao: Reprovado
Nome:  Ace Castillo, Nota: 4.30, Situacao: Reprovado
Nome:  Kaliyah Hodges, Nota: 4.40, Situacao: Reprovado
Nome:  Abbigail Dalton, Nota: 7.60, Situacao: Aprovado
Nome:  Kamryn Kramer, Nota: 4.00, Situacao: Reprovado
Nome:  Santino Foley, Nota: 2.70, Situacao: Reprovado
Nome:  Xiomara Cabrera, Nota: 0.10, Situacao: Reprovado
Nome:  Natalee Davidson, Nota: 1.40, Situacao: Reprovado
Nome:  Audrina Snow, Nota: 0.70, Situacao: Reprovado
Nome:  Reagan Mason, Nota: 6.50, Situacao: Reprovado
Nome:  Gaven Garrett, Nota: 1.90, Situacao: Reprovado
Nome:  Celia Wood, Nota: 0.90, Situacao: Reprovado
Nome:  Malcolm Boyer, Nota: 2.80, Situacao: Reprovado
Nome:  Addison Good, Nota: 0.90, Situacao: Reprovado
Nome:  Alissa Mayo, Nota: 9.90, Situacao: Aprovado
Nome:  Riya Phillips, Nota: 4.80, Situacao: Reprovado
Nome:  Isabell Hernandez, Nota: 3.80, Situacao: Reprovado
Nome:  Kaila Compton, Nota: 1.30, Situacao: Reprovado
Nome:  Valentina Robbins, Nota: 4.20, Situacao: Reprovado
Nome:  Abdiel Richard, Nota: 8.10, Situacao: Aprovado
Nome:  Lorena Bean, Nota: 7.50, Situacao: Aprovado
Nome:  Deborah Fritz, Nota: 5.00, Situacao: Reprovado
Nome:  Tiana Hamilton, Nota: 2.10, Situacao: Reprovado
Nome:  Mercedes Hayden, Nota: 6.90, Situacao: Reprovado
Nome:  Georgia Gutierrez, Nota: 4.50, Situacao: Reprovado
Nome:  Arturo Harmon, Nota: 7.90, Situacao: Aprovado
Nome:  Tamara Houston, Nota: 7.60, Situacao: Aprovado
Nome:  Samson Soto, Nota: 8.20, Situacao: Aprovado
Nome:  Miranda Frye, Nota: 5.10, Situacao: Reprovado
Nome:  Carlos Shelton, Nota: 1.80, Situacao: Reprovado
Nome:  Karly Moyer, Nota: 3.00, Situacao: Reprovado
Nome:  Kade Trevino, Nota: 8.10, Situacao: Aprovado
Nome:  Elliot Parks, Nota: 4.00, Situacao: Reprovado
Nome:  Ezekiel Maldonado, Nota: 6.40, Situacao: Reprovado
Nome:  Kevin Kramer, Nota: 2.10, Situacao: Reprovado
Nome:  Aracely Singleton, Nota: 1.50, Situacao: Reprovado
Nome:  Mikaela Velez, Nota: 5.00, Situacao: Reprovado
Nome:  Ryland Joseph, Nota: 2.20, Situacao: Reprovado
Nome:  Avery Mcdaniel, Nota: 3.70, Situacao: Reprovado
Nome:  Baylee Conley, Nota: 5.50, Situacao: Reprovado
Nome:  Wade Lynch, Nota: 9.50, Situacao: Aprovado
Nome:  Julianna Dawson, Nota: 0.00, Situacao: Reprovado
Nome:  Layne Maddox, Nota: 4.20, Situacao: Reprovado
Nome:  Keenan Rivera, Nota: 9.60, Situacao: Aprovado
Nome:  Alivia Grant, Nota: 8.90, Situacao: Aprovado
Nome:  Elliott Ho, Nota: 0.90, Situacao: Reprovado
Nome:  Julie Romero, Nota: 9.10, Situacao: Aprovado
Nome:  Anabelle Mckay, Nota: 6.10, Situacao: Reprovado
Nome:  Kaley Meyers, Nota: 4.40, Situacao: Reprovado
Nome:  Amanda Graves, Nota: 3.60, Situacao: Reprovado
Nome:  Kenny Villegas, Nota: 1.50, Situacao: Reprovado
Nome:  Matteo Holt, Nota: 1.80, Situacao: Reprovado
Nome:  Terry Soto, Nota: 2.30, Situacao: Reprovado
Nome:  Alejandro Holland, Nota: 3.50, Situacao: Reprovado
Nome:  Catalina Mason, Nota: 8.00, Situacao: Aprovado
Nome:  Natalia Simpson, Nota: 6.30, Situacao: Reprovado
Nome:  Raina Mccarty, Nota: 0.80, Situacao: Reprovado
Nome:  Catalina Santiago, Nota: 8.70, Situacao: Aprovado
Nome:  Carla Middleton, Nota: 9.00, Situacao: Aprovado
Nome:  Keith Salazar, Nota: 7.30, Situacao: Aprovado
Nome:  Devan Keller, Nota: 6.10, Situacao: Reprovado
Nome:  Lorena Phelps, Nota: 9.10, Situacao: Aprovado
Nome:  Roman Acevedo, Nota: 4.90, Situacao: Reprovado
Nome:  Bruce Rush, Nota: 7.40, Situacao: Aprovado
Nome:  Lindsay Durham, Nota: 1.80, Situacao: Reprovado
Nome:  Daniella Caldwell, Nota: 3.80, Situacao: Reprovado
Nome:  Malaki Griffin, Nota: 5.40, Situacao: Reprovado
Nome:  Deegan Zavala, Nota: 4.30, Situacao: Reprovado
Nome:  Amani Moses, Nota: 1.10, Situacao: Reprovado
Nome:  Junior Mack, Nota: 9.80, Situacao: Aprovado
Nome:  Niko Mason, Nota: 2.10, Situacao: Reprovado
Nome:  Alonso Grant, Nota: 7.70, Situacao: Aprovado
Nome:  Waylon Baldwin, Nota: 6.20, Situacao: Reprovado
Nome:  Nancy Bradford, Nota: 2.30, Situacao: Reprovado
Nome:  Karley Hanson, Nota: 2.10, Situacao: Reprovado
Nome:  Karina Lara, Nota: 5.10, Situacao: Reprovado
Nome:  Desiree Parrish, Nota: 2.50, Situacao: Reprovado
Nome:  Gracelyn Walker, Nota: 5.50, Situacao: Reprovado
Nome:  Desirae Orr, Nota: 4.10, Situacao: Reprovado
Nome:  Kash Kline, Nota: 0.50, Situacao: Reprovado
Nome:  Ariel Casey, Nota: 3.70, Situacao: Reprovado
Nome:  Ralph Chen, Nota: 5.70, Situacao: Reprovado
Nome:  Brock Costa, Nota: 2.50, Situacao: Reprovado
Nome:  Donte Ryan, Nota: 7.00, Situacao: Aprovado
Nome:  Aiyana Rich, Nota: 5.60, Situacao: Reprovado
Nome:  Gianni Raymond, Nota: 5.90, Situacao: Reprovado
Nome:  Helena Holland, Nota: 2.60, Situacao: Reprovado
Nome:  Mason Jenkins, Nota: 8.50, Situacao: Aprovado
Nome:  Connor Mack, Nota: 2.10, Situacao: Reprovado
Nome:  Natalie Sheppard, Nota: 3.10, Situacao: Reprovado
Nome:  Raina Miller, Nota: 2.50, Situacao: Reprovado
Nome:  Fabian Hayes, Nota: 0.30, Situacao: Reprovado
Nome:  Abdullah Conner, Nota: 4.20, Situacao: Reprovado
Nome:  Jan Phelps, Nota: 8.00, Situacao: Aprovado
Nome:  Cade Goodwin, Nota: 3.10, Situacao: Reprovado
Nome:  Rubi Mullen, Nota: 4.80, Situacao: Reprovado
Nome:  Quincy Greer, Nota: 4.70, Situacao: Reprovado
Nome:  Ciara Logan, Nota: 7.50, Situacao: Aprovado
Nome:  Gaven Watts, Nota: 3.40, Situacao: Reprovado
Nome:  Brandon Huff, Nota: 1.70, Situacao: Reprovado
Nome:  Jaiden Wilkinson, Nota: 8.20, Situacao: Aprovado
Nome:  Catalina Parsons, Nota: 0.70, Situacao: Reprovado
Nome:  Samantha Duran, Nota: 2.40, Situacao: Reprovado
Nome:  Izayah Klein, Nota: 9.20, Situacao: Aprovado
Nome:  Gia Snow, Nota: 0.10, Situacao: Reprovado
Nome:  Jasmin Molina, Nota: 8.00, Situacao: Aprovado
Nome:  Lindsey Zuniga, Nota: 4.30, Situacao: Reprovado
Nome:  Wayne Raymond, Nota: 4.60, Situacao: Reprovado
Nome:  Ramiro Pugh, Nota: 4.20, Situacao: Reprovado
Nome:  Prince Drake, Nota: 4.70, Situacao: Reprovado
Nome:  Drew Garner, Nota: 7.80, Situacao: Aprovado
Nome:  Roy Bass, Nota: 2.00, Situacao: Reprovado
Nome:  Karly Ritter, Nota: 2.40, Situacao: Reprovado
Nome:  Preston Morgan, Nota: 8.10, Situacao: Aprovado
Nome:  Nia Oneill, Nota: 7.30, Situacao: Aprovado
Nome:  Zara Brennan, Nota: 5.20, Situacao: Reprovado
Nome:  Quinn Powers, Nota: 6.10, Situacao: Reprovado
Nome:  Ainsley Robertson, Nota: 9.40, Situacao: Aprovado
Nome:  Cindy Walton, Nota: 6.80, Situacao: Reprovado
Nome:  Stella Harper, Nota: 3.00, Situacao: Reprovado
Nome:  Reynaldo Whitney, Nota: 3.00, Situacao: Reprovado
Nome:  Jaylen Mccarthy, Nota: 0.40, Situacao: Reprovado
Nome:  Santino Colon, Nota: 3.00, Situacao: Reprovado
Nome:  Marshall Stafford, Nota: 5.30, Situacao: Reprovado
Nome:  Jimena Acosta, Nota: 8.00, Situacao: Aprovado
Nome:  Elvis Bartlett, Nota: 5.40, Situacao: Reprovado
Nome:  Leland Medina, Nota: 9.30, Situacao: Aprovado
Nome:  Karsyn Mason, Nota: 7.40, Situacao: Aprovado
Nome:  Zoe Thomas, Nota: 3.70, Situacao: Reprovado
Nome:  Alyssa Huynh, Nota: 7.90, Situacao: Aprovado
Nome:  Nathen Sloan, Nota: 7.80, Situacao: Aprovado
Nome:  Khloe Miles, Nota: 0.80, Situacao: Reprovado
Nome:  Ahmed Nunez, Nota: 7.40, Situacao: Aprovado
Nome:  Payton Hooper, Nota: 4.00, Situacao: Reprovado
Nome:  Nathanial Colon, Nota: 9.70, Situacao: Aprovado
Nome:  Jimmy Gomez, Nota: 7.50, Situacao: Aprovado
Nome:  Damian Lamb, Nota: 0.90, Situacao: Reprovado
Nome:  Miles Fleming, Nota: 0.90, Situacao: Reprovado
Nome:  Adan Murray, Nota: 1.90, Situacao: Reprovado
Nome:  Libby Beard, Nota: 6.90, Situacao: Reprovado
Nome:  Charlie Solis, Nota: 0.30, Situacao: Reprovado
Nome:  Yusuf Mckay, Nota: 2.40, Situacao: Reprovado
Nome:  Gabriela Anthony, Nota: 0.80, Situacao: Reprovado
Nome:  Chaim Walton, Nota: 1.10, Situacao: Reprovado
Nome:  Kirsten Shepherd, Nota: 1.20, Situacao: Reprovado
Nome:  Gilbert Lara, Nota: 0.60, Situacao: Reprovado
Nome:  Jaelynn Aguirre, Nota: 9.30, Situacao: Aprovado
Nome:  Cali Nash, Nota: 9.30, Situacao: Aprovado
Nome:  Jalen Petty, Nota: 7.40, Situacao: Aprovado
Nome:  Nayeli Browning, Nota: 5.20, Situacao: Reprovado
Nome:  Triston Patterson, Nota: 9.60, Situacao: Aprovado
Nome:  Camron English, Nota: 5.60, Situacao: Reprovado
Nome:  Dania Blair, Nota: 8.00, Situacao: Aprovado
Nome:  Yasmine Clarke, Nota: 8.90, Situacao: Aprovado
Nome:  Eddie Yoder, Nota: 8.10, Situacao: Aprovado
Nome:  Sadie Dixon, Nota: 1.90, Situacao: Reprovado
Nome:  Conor Macias, Nota: 1.30, Situacao: Reprovado
Nome:  Israel Curry, Nota: 2.30, Situacao: Reprovado
Nome:  Jagger Hatfield, Nota: 3.20, Situacao: Reprovado
Nome:  Augustus Christian, Nota: 9.10, Situacao: Aprovado
Nome:  Vaughn Galloway, Nota: 9.60, Situacao: Aprovado
Nome:  Marc Mcintyre, Nota: 4.20, Situacao: Reprovado
Nome:  Tiara Becker, Nota: 3.20, Situacao: Reprovado
Nome:  Keon Davidson, Nota: 0.30, Situacao: Reprovado
Nome:  Arabella Barrett, Nota: 5.00, Situacao: Reprovado
Nome:  Aryanna Miles, Nota: 3.00, Situacao: Reprovado
Nome:  Leilani Hawkins, Nota: 6.50, Situacao: Reprovado
Nome:  Mateo Hurst, Nota: 6.90, Situacao: Reprovado
Nome:  Diamond Serrano, Nota: 8.40, Situacao: Aprovado
Nome:  Cierra Oneill, Nota: 3.80, Situacao: Reprovado
Nome:  Greyson Strong, Nota: 9.00, Situacao: Aprovado
Nome:  Marvin Friedman, Nota: 2.30, Situacao: Reprovado
Nome:  Nathaly Maddox, Nota: 2.40, Situacao: Reprovado
Nome:  Valentina Wilcox, Nota: 6.60, Situacao: Reprovado
Nome:  Janiya Sloan, Nota: 1.60, Situacao: Reprovado
Nome:  Leonel Santiago, Nota: 4.90, Situacao: Reprovado
Nome:  Iliana Murray, Nota: 1.50, Situacao: Reprovado
Nome:  Zackary Simpson, Nota: 2.20, Situacao: Reprovado
Nome:  Marie Bonilla, Nota: 4.40, Situacao: Reprovado
Nome:  Veronica Peck, Nota: 3.60, Situacao: Reprovado
Nome:  Emilia Hudson, Nota: 8.70, Situacao: Aprovado
Nome:  Sharon Maddox, Nota: 8.50, Situacao: Aprovado
Nome:  Blaine Ayala, Nota: 7.60, Situacao: Aprovado
Nome:  Sanai Shea, Nota: 8.90, Situacao: Aprovado
Nome:  Karson Odonnell, Nota: 2.40, Situacao: Reprovado
Nome:  Garrett Perez, Nota: 6.00, Situacao: Reprovado
Nome:  Hunter Stuart, Nota: 8.30, Situacao: Aprovado
Nome:  Rubi Hodges, Nota: 1.00, Situacao: Reprovado
Nome:  Cruz Nicholson, Nota: 3.20, Situacao: Reprovado
Nome:  Keon Hays, Nota: 3.60, Situacao: Reprovado
Nome:  Drake Woodward, Nota: 2.00, Situacao: Reprovado
Nome:  Parker Mcclure, Nota: 0.30, Situacao: Reprovado
Nome:  Araceli Solis, Nota: 4.00, Situacao: Reprovado
Nome:  Francis Suarez, Nota: 4.80, Situacao: Reprovado
Nome:  Caitlyn Ochoa, Nota: 7.10, Situacao: Aprovado
Nome:  Alexus Lutz, Nota: 0.40, Situacao: Reprovado
Nome:  Jakobe Webster, Nota: 2.90, Situacao: Reprovado
Nome:  Jovany Allison, Nota: 5.00, Situacao: Reprovado
Nome:  Romeo Harvey, Nota: 3.60, Situacao: Reprovado
Nome:  Max Shaffer, Nota: 8.20, Situacao: Aprovado
Nome:  Orlando Stokes, Nota: 2.90, Situacao: Reprovado
Nome:  Van Whitney, Nota: 8.50, Situacao: Aprovado
Nome:  Angelica Swanson, Nota: 2.50, Situacao: Reprovado
Nome:  Leonidas Bullock, Nota: 2.70, Situacao: Reprovado
Nome:  Paisley Daugherty, Nota: 7.20, Situacao: Aprovado
Nome:  Yusuf Mccoy, Nota: 9.30, Situacao: Aprovado
Nome:  Joyce Lowery, Nota: 6.60, Situacao: Reprovado
Nome:  Ryan Flowers, Nota: 7.10, Situacao: Aprovado
Nome:  Kaitlyn Shepard, Nota: 4.80, Situacao: Reprovado
Nome:  Yamilet Santos, Nota: 0.60, Situacao: Reprovado
Nome:  Lamont Perkins, Nota: 1.40, Situacao: Reprovado
Nome:  Paola Hendrix, Nota: 4.40, Situacao: Reprovado
Nome:  Seamus Lambert, Nota: 4.30, Situacao: Reprovado
Nome:  Sophia Burch, Nota: 8.80, Situacao: Aprovado
Nome:  Juliana Woodward, Nota: 5.30, Situacao: Reprovado
Nome:  Carleigh Hanson, Nota: 1.80, Situacao: Reprovado
Nome:  Mackenzie Cole, Nota: 1.50, Situacao: Reprovado
Nome:  Augustus Lane, Nota: 8.00, Situacao: Aprovado
Nome:  Ronnie Spears, Nota: 6.80, Situacao: Reprovado
Nome:  Adonis Stein, Nota: 5.40, Situacao: Reprovado
Nome:  Allan Beck, Nota: 8.30, Situacao: Aprovado
Nome:  Kamari Brooks, Nota: 8.60, Situacao: Aprovado
Nome:  Anya Sheppard, Nota: 0.90, Situacao: Reprovado
Nome:  Jadiel Pitts, Nota: 7.90, Situacao: Aprovado
Nome:  Nina Wiggins, Nota: 8.50, Situacao: Aprovado
Nome:  Reina Montoya, Nota: 7.20, Situacao: Aprovado
Nome:  Felicity Mcdowell, Nota: 9.60, Situacao: Aprovado
Nome:  Yair Pena, Nota: 3.00, Situacao: Reprovado
Nome:  Dominick Hebert, Nota: 8.00, Situacao: Aprovado
Nome:  Bradyn Bentley, Nota: 1.30, Situacao: Reprovado
Nome:  Katelyn Harrison, Nota: 9.30, Situacao: Aprovado
Nome:  Kaeden Pitts, Nota: 8.60, Situacao: Aprovado
Nome:  Hailee Keller, Nota: 4.80, Situacao: Reprovado
Nome:  Kenzie Hays, Nota: 6.10, Situacao: Reprovado
Nome:  Jesus Pitts, Nota: 1.90, Situacao: Reprovado
Nome:  Marie Figueroa, Nota: 1.60, Situacao: Reprovado
Nome:  Caylee Gay, Nota: 6.90, Situacao: Reprovado
Nome:  Michelle Camacho, Nota: 6.80, Situacao: Reprovado
Nome:  Ibrahim Maldonado, Nota: 9.70, Situacao: Aprovado
Nome:  Kellen Barnes, Nota: 7.90, Situacao: Aprovado
Nome:  Owen Steele, Nota: 2.90, Situacao: Reprovado
Nome:  Aleah Patterson, Nota: 2.90, Situacao: Reprovado
Nome:  Karma Hoffman, Nota: 2.00, Situacao: Reprovado
Nome:  Moses Coleman, Nota: 9.00, Situacao: Aprovado
Nome:  Amara Barnett, Nota: 3.90, Situacao: Reprovado
Nome:  Hazel Levy, Nota: 9.40, Situacao: Aprovado
Nome:  Mylie Martin, Nota: 4.90, Situacao: Reprovado
Nome:  Katrina Frost, Nota: 0.10, Situacao: Reprovado
Nome:  Athena Oconnell, Nota: 0.80, Situacao: Reprovado
Nome:  Finley Esparza, Nota: 0.50, Situacao: Reprovado
Nome:  Lilliana Henderson, Nota: 9.80, Situacao: Aprovado
Nome:  Memphis Beltran, Nota: 9.40, Situacao: Aprovado
Nome:  Jay Perry, Nota: 6.20, Situacao: Reprovado
Nome:  Eduardo Durham, Nota: 0.40, Situacao: Reprovado
Nome:  Johnathan Cochran, Nota: 3.10, Situacao: Reprovado
Nome:  Vance Barnes, Nota: 5.40, Situacao: Reprovado
Nome:  Clay Goodman, Nota: 5.10, Situacao: Reprovado
Nome:  Jared Bentley, Nota: 7.80, Situacao: Aprovado
Nome:  Markus Pugh, Nota: 3.80, Situacao: Reprovado
Nome:  Blaine Herring, Nota: 1.40, Situacao: Reprovado
Nome:  Amelia Howell, Nota: 2.70, Situacao: Reprovado
Nome:  Madisyn Wheeler, Nota: 7.30, Situacao: Aprovado
Nome:  Gabriella Novak, Nota: 9.90, Situacao: Aprovado
Nome:  Alan Preston, Nota: 2.00, Situacao: Reprovado
Nome:  Mikayla Simon, Nota: 5.00, Situacao: Reprovado
Nome:  Sandra Scott, Nota: 6.50, Situacao: Reprovado
Nome:  Sierra Sheppard, Nota: 10.00, Situacao: Aprovado
Nome:  Sherlyn Jenkins, Nota: 3.90, Situacao: Reprovado
Nome:  Melanie Elliott, Nota: 8.80, Situacao: Aprovado
Nome:  Kaiya Malone, Nota: 9.10, Situacao: Aprovado
Nome:  Lyla Wilkins, Nota: 2.90, Situacao: Reprovado
Nome:  Wesley Odom, Nota: 4.00, Situacao: Reprovado
Nome:  Mckayla Macias, Nota: 7.90, Situacao: Aprovado
Nome:  Marie Duarte, Nota: 5.00, Situacao: Reprovado
Nome:  Haylee Colon, Nota: 0.70, Situacao: Reprovado
Nome:  Alanna Stanton, Nota: 6.80, Situacao: Reprovado
Nome:  Ariella Mcintosh, Nota: 2.50, Situacao: Reprovado
Nome:  Demetrius Blankenship, Nota: 7.70, Situacao: Aprovado
Nome:  Xiomara Dalton, Nota: 6.70, Situacao: Reprovado
Nome:  Kasen Schneider, Nota: 5.70, Situacao: Reprovado
Nome:  Ashlee Davidson, Nota: 6.50, Situacao: Reprovado
Nome:  Derick Ray, Nota: 7.90, Situacao: Aprovado
Nome:  Kolton Harrell, Nota: 6.10, Situacao: Reprovado
Nome:  Gracie Pitts, Nota: 8.60, Situacao: Aprovado
Nome:  Casey Hartman, Nota: 2.20, Situacao: Reprovado
Nome:  Malaki Underwood, Nota: 6.20, Situacao: Reprovado
Nome:  Rachel Villarreal, Nota: 9.20, Situacao: Aprovado
Nome:  Adan Wells, Nota: 2.90, Situacao: Reprovado
Nome:  Pablo Flynn, Nota: 6.10, Situacao: Reprovado
Nome:  Preston Valenzuela, Nota: 2.10, Situacao: Reprovado
Nome:  Chad Rivera, Nota: 5.60, Situacao: Reprovado
Nome:  Isabelle Harding, Nota: 0.60, Situacao: Reprovado
Nome:  Ayana Hubbard, Nota: 4.70, Situacao: Reprovado
Nome:  Samson Macias, Nota: 2.70, Situacao: Reprovado
Nome:  Bruno Gray, Nota: 9.20, Situacao: Aprovado
Nome:  Judah Gonzalez, Nota: 9.00, Situacao: Aprovado
Nome:  Mariah Romero, Nota: 4.60, Situacao: Reprovado
Nome:  Penelope Barton, Nota: 8.70, Situacao: Aprovado
Nome:  Danny Donovan, Nota: 1.80, Situacao: Reprovado
Nome:  Ashtyn Rogers, Nota: 6.40, Situacao: Reprovado
Nome:  Frederick Andrade, Nota: 5.70, Situacao: Reprovado
Nome:  Elijah Powell, Nota: 0.60, Situacao: Reprovado
Nome:  Janiya Buchanan, Nota: 6.00, Situacao: Reprovado
Nome:  Zachariah Cain, Nota: 8.80, Situacao: Aprovado
Nome:  Oliver Byrd, Nota: 2.50, Situacao: Reprovado
Nome:  June Duke, Nota: 2.10, Situacao: Reprovado
Nome:  Adonis Ayers, Nota: 4.70, Situacao: Reprovado
Nome:  Landen Griffin, Nota: 8.40, Situacao: Aprovado
Nome:  Van Zamora, Nota: 0.50, Situacao: Reprovado
Nome:  Caleb Blevins, Nota: 5.30, Situacao: Reprovado
Nome:  Francisco Green, Nota: 8.50, Situacao: Aprovado
Nome:  Mckinley Bautista, Nota: 7.60, Situacao: Aprovado
Nome:  Ellie Crawford, Nota: 4.80, Situacao: Reprovado
Nome:  Peter Kline, Nota: 3.90, Situacao: Reprovado
Nome:  Brady Berg, Nota: 7.40, Situacao: Aprovado
Nome:  Juliet Rasmussen, Nota: 0.60, Situacao: Reprovado
Nome:  Jazmyn Sutton, Nota: 6.50, Situacao: Reprovado
Nome:  Carsen Proctor, Nota: 7.40, Situacao: Aprovado
Nome:  Gracelyn Diaz, Nota: 7.90, Situacao: Aprovado
Nome:  Charity Haas, Nota: 6.90, Situacao: Reprovado
Nome:  Olivia Nielsen, Nota: 4.20, Situacao: Reprovado
Nome:  Jazlyn Buchanan, Nota: 4.80, Situacao: Reprovado
Nome:  Judith Arnold, Nota: 3.60, Situacao: Reprovado
Nome:  Cailyn Bailey, Nota: 7.10, Situacao: Aprovado
Nome:  Leonard Graves, Nota: 7.00, Situacao: Aprovado
Nome:  Allen Bullock, Nota: 0.90, Situacao: Reprovado
Nome:  Khloe Webster, Nota: 9.30, Situacao: Aprovado
Nome:  Alvaro Russo, Nota: 6.50, Situacao: Reprovado
Nome:  Estrella Gilbert, Nota: 5.10, Situacao: Reprovado
Nome:  Dania Herring, Nota: 1.00, Situacao: Reprovado
Nome:  Zachary Ford, Nota: 5.60, Situacao: Reprovado
Nome:  Scott Bradshaw, Nota: 7.00, Situacao: Aprovado
Nome:  William Daniels, Nota: 5.80, Situacao: Reprovado
Nome:  Joey Sutton, Nota: 9.50, Situacao: Aprovado
Nome:  Russell Lloyd, Nota: 6.30, Situacao: Reprovado
Nome:  Alonzo Norton, Nota: 2.30, Situacao: Reprovado
Nome:  Lyla Tucker, Nota: 9.20, Situacao: Aprovado
Nome:  Summer Chavez, Nota: 8.20, Situacao: Aprovado
Nome:  Aryana Mcintyre, Nota: 4.00, Situacao: Reprovado
